,Duration,Total_Stops,Price,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Jounrey_date,Jounrey_month,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
6159,90,0,1965,22,45,0,15,6,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6160,305,1,5054,20,25,1,30,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6161,170,0,8855,16,55,19,45,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6162,170,0,3919,9,30,12,20,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6163,150,0,5645,22,50,1,20,21,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6164,140,0,3597,19,35,21,55,24,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6165,570,1,13587,16,0,1,30,6,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6166,140,0,3597,13,15,15,35,21,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6167,555,1,8879,10,0,19,15,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6168,160,0,4319,5,55,8,35,21,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6169,90,0,2050,13,55,15,25,27,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6170,700,1,9345,7,10,18,50,15,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6171,795,1,8266,6,0,19,15,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6172,750,1,13377,13,0,1,30,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6173,700,1,9345,7,10,18,50,21,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6174,415,1,7191,18,35,1,30,15,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6175,470,1,7845,17,45,1,35,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6176,950,1,10981,17,0,8,50,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6177,810,1,8784,7,30,21,0,21,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6178,45,2,12488,18,30,19,15,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6179,955,1,7870,7,35,23,30,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6180,170,0,6094,5,10,8,0,5,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6181,350,1,6112,7,30,13,20,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6182,865,1,8452,20,20,10,45,6,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6183,140,0,3850,7,55,10,15,21,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6184,855,2,9968,5,0,19,15,21,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6185,880,2,6610,6,40,21,20,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6186,295,1,5226,15,40,20,35,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6187,940,1,6674,6,50,22,30,27,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6188,780,1,7408,8,0,21,0,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6189,1385,2,15170,9,50,8,55,24,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6190,140,0,3597,19,35,21,55,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6191,1010,2,12778,17,25,10,15,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6192,155,0,4804,22,15,0,50,27,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6193,155,0,5645,10,20,12,55,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6194,965,1,5567,19,0,11,5,24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6195,675,1,6171,4,55,16,10,27,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6196,160,0,4423,5,55,8,35,15,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6197,465,1,6795,17,45,1,30,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6198,170,0,3625,9,30,12,20,27,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6199,315,1,4963,15,5,20,20,5,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6200,90,0,2227,21,20,22,50,27,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6201,630,1,11200,8,30,19,0,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6202,320,1,7174,17,40,23,0,5,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6203,800,2,13748,5,55,19,15,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6204,925,1,9856,7,5,22,30,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6205,1185,2,15170,16,45,12,30,18,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6206,895,1,6442,7,35,22,30,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6207,920,2,13033,10,0,1,20,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6208,135,0,6297,13,20,15,35,3,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6209,165,0,6138,9,50,12,35,15,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6210,705,1,6838,9,15,21,0,24,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6211,690,1,13377,14,0,1,30,6,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6212,-20,2,10975,9,45,9,25,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6213,200,1,7532,6,5,9,25,21,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6214,910,1,10197,3,50,19,0,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6215,480,1,13727,13,0,21,0,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6216,845,1,8330,11,25,1,30,5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6217,175,0,4823,7,10,10,5,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6218,500,1,6206,17,10,1,30,27,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6219,455,1,10877,11,25,19,0,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6220,1115,2,8577,13,5,7,40,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6221,755,1,15077,6,40,19,15,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6222,1305,2,11552,21,30,19,15,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6223,380,1,5899,15,45,22,5,15,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6224,0,1,8610,20,20,20,20,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6225,295,1,5673,17,55,22,50,27,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6226,1350,1,7927,20,20,18,50,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6227,155,1,12704,9,30,12,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6228,75,1,6612,12,0,13,15,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6229,175,0,4823,18,55,21,50,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6230,310,1,6388,7,20,12,30,21,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6231,175,0,3898,7,45,10,40,5,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6232,170,0,4077,0,25,3,15,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6233,875,2,13250,8,50,23,25,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6234,170,0,6205,20,30,23,20,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6235,170,0,4591,13,0,15,50,15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6236,155,0,3841,6,55,9,30,27,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6237,140,0,3597,17,45,20,5,6,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6238,155,0,4174,4,40,7,15,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6239,190,0,6216,6,0,9,10,27,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
6240,870,1,6152,7,55,22,25,24,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6241,305,1,6937,20,30,1,35,3,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6242,135,1,8792,17,0,19,15,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6243,490,1,7005,12,50,21,0,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6244,50,1,7013,10,30,11,20,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6245,300,1,10509,19,35,0,35,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6246,140,0,3597,13,15,15,35,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6247,260,2,15532,9,25,13,45,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6248,850,1,14086,6,50,21,0,3,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6249,465,1,5883,14,35,22,20,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6250,840,1,7618,7,0,21,0,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6251,275,1,5073,7,35,12,10,27,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6252,165,0,3383,11,10,13,55,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6253,615,1,16108,9,0,19,15,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6254,910,1,6795,10,20,1,30,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6255,110,1,8820,17,0,18,50,6,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6256,395,1,11789,6,0,12,35,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6257,540,1,7378,10,35,19,35,15,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6258,175,0,4823,18,55,21,50,24,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6259,780,1,7408,8,0,21,0,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6260,545,1,9646,7,5,16,10,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6261,140,0,3597,17,45,20,5,5,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6262,150,0,3873,17,10,19,40,27,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6263,310,1,7870,14,25,19,35,27,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6264,75,0,3100,19,30,20,45,6,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6265,170,0,4441,21,5,23,55,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6266,425,1,6171,4,55,12,0,27,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6267,1105,2,14214,14,30,8,55,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6268,810,1,6093,7,30,21,0,24,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6269,380,2,12436,12,55,19,15,24,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6270,395,1,13259,6,0,12,35,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6271,160,2,15170,9,50,12,30,24,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6272,845,1,6206,11,25,1,30,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6273,150,0,3841,17,10,19,40,5,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6274,965,1,6093,4,55,21,0,6,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6275,200,1,5117,6,5,9,25,27,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6276,635,1,13611,15,0,1,35,3,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6277,380,1,6704,16,10,22,30,5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6278,240,1,4226,6,20,10,20,5,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6279,165,0,4651,17,0,19,45,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6280,140,0,3873,22,20,0,40,27,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6281,175,0,7222,20,55,23,50,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6282,570,1,13727,11,30,21,0,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6283,380,1,10141,9,10,15,30,27,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6284,175,0,3625,21,10,0,5,24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6285,515,1,6442,7,35,16,10,15,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6286,830,1,6752,16,45,6,35,24,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6287,25,1,14408,12,0,12,25,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6288,1380,2,13381,20,15,19,15,6,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6289,200,1,9135,17,0,20,20,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6290,325,1,6218,18,5,23,30,15,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6291,145,0,4174,9,0,11,25,27,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6292,965,1,6117,19,0,11,5,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6293,175,0,4777,21,20,0,15,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6294,495,2,11966,13,5,21,20,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6295,140,0,5277,22,5,0,25,15,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6296,905,2,17135,8,50,23,55,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297,170,0,6144,22,20,1,10,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6298,170,0,5911,13,20,16,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6299,10,1,12080,19,45,19,55,3,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6300,170,0,4423,10,30,13,20,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6301,720,1,7618,9,0,21,0,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6302,165,0,3383,11,10,13,55,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6303,-30,2,12646,19,45,19,15,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6304,900,1,7670,6,0,21,0,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6305,155,0,4804,4,40,7,15,15,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6306,135,0,7050,8,20,10,35,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6307,270,1,4098,8,45,13,15,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6308,135,0,3543,9,45,12,0,5,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6309,435,2,8603,12,0,19,15,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6310,150,0,4622,17,15,19,45,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6311,420,1,13062,14,0,21,0,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6312,585,1,11622,9,15,19,0,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6313,520,1,11789,10,20,19,0,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6314,830,1,5797,11,40,1,30,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6315,385,1,9526,12,50,19,15,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6316,630,1,10877,8,30,19,0,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6317,880,2,13942,8,15,22,55,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6318,165,0,3383,11,10,13,55,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6319,875,2,11201,5,50,20,25,24,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6320,1275,2,10231,22,0,19,15,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6321,155,0,5645,10,20,12,55,18,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6322,155,2,12646,16,40,19,15,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6323,500,2,12173,10,55,19,15,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6324,90,0,2227,21,20,22,50,6,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6325,690,1,10529,7,30,19,0,5,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6326,720,1,7886,9,0,21,0,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6327,90,0,2017,22,45,0,15,18,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6328,665,1,6171,5,5,16,10,27,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6329,435,1,8479,11,35,18,50,5,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6330,170,0,4282,4,55,7,45,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6331,0,1,9345,20,20,20,20,24,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6332,95,1,6587,5,15,6,50,24,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6333,95,0,2754,20,5,21,40,5,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6334,175,0,3919,21,10,0,5,21,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6335,410,1,11654,9,30,16,20,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6336,165,0,4239,20,55,23,40,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6337,560,1,6674,6,50,16,10,27,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6338,750,1,7198,13,0,1,30,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6339,315,1,5930,21,0,2,15,6,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6340,920,2,10408,10,0,1,20,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6341,30,2,12488,7,10,7,40,6,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6342,145,0,3540,5,15,7,40,6,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6343,455,1,8855,16,40,0,15,24,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6344,500,1,5684,17,10,1,30,27,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6345,545,1,8576,9,25,18,30,6,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6346,145,0,3858,11,35,14,0,27,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6347,90,0,4049,9,10,10,40,18,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6348,150,0,5510,14,15,16,45,27,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6349,190,0,6216,14,40,17,50,15,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
6350,75,0,2050,19,30,20,45,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6351,90,0,2754,2,35,4,5,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6352,140,0,3850,7,55,10,15,27,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6353,145,0,3540,5,15,7,40,5,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6354,140,2,9190,7,5,9,25,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6355,175,0,4632,7,45,10,40,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6356,80,0,2753,13,10,14,30,24,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6357,85,2,12778,8,50,10,15,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6358,185,2,12723,5,50,8,55,6,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6359,155,0,4804,11,30,14,5,24,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6360,170,0,4823,20,0,22,50,18,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6361,330,1,6152,7,55,13,25,27,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6362,190,0,6216,6,0,9,10,27,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
6363,345,1,6016,2,0,7,45,24,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6364,585,1,11622,9,15,19,0,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6365,590,2,10151,12,0,21,50,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6366,465,1,14323,11,30,19,15,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6367,660,1,16863,10,0,21,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6368,470,1,8937,11,25,19,15,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6369,895,1,6104,10,35,1,30,6,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6370,360,1,5511,15,55,21,55,21,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6371,105,2,11543,5,55,7,40,21,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6372,140,2,13591,16,55,19,15,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6373,330,1,6451,7,55,13,25,15,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6374,145,0,7295,11,35,14,0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6375,165,0,3943,1,30,4,15,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6376,175,0,3573,21,10,0,5,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6377,1275,2,9181,22,0,19,15,24,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6378,-20,1,24017,9,45,9,25,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6379,500,2,17476,10,55,19,15,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6380,965,1,4647,19,0,11,5,4,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6381,575,1,6314,11,25,21,0,27,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6382,630,1,9627,8,30,19,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6383,590,2,9258,12,0,21,50,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6384,145,0,3873,9,0,11,25,6,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6385,140,0,3841,22,20,0,40,15,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6386,765,1,10486,9,45,22,30,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6387,295,1,6496,5,10,10,5,27,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6388,630,1,9627,8,30,19,0,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6389,1100,1,8366,16,50,11,10,6,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6390,435,1,9923,11,35,18,50,24,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6391,135,0,4667,11,40,13,55,6,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6392,645,1,8099,8,30,19,15,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6393,90,0,2385,13,15,14,45,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6394,625,2,15965,15,5,1,30,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
